Payment Submission Detail Report,1.0,2018-02-13 to 2018-02-13,,,,,,,
batch_id,merchant_id,batch_date,request_id,merchant_ref_number,trans_ref_no,payment_method,currency,amount,transaction_type,payment_processor
"20068741761","uma_garage_parcs","2018-02-13","5184767816186898503059","636540555813123024","421900278XEKHUD2KG6E0","Visa","USD","2.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184770889476816003070","636540558887814547","421889396XEKIQD2KVTEI","MasterCard","USD","3.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184771266426836103070","636540559264782147","421892290XEKHAD2KCIZI","Visa","USD","4.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184771384496840803070","636540559382267127","421930304XEKEHD2IBLYK","Visa","USD","6.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184771591816497003077","636540559589071943","421924210XEKL6D2KTY5X","Visa","USD","11.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184772879646968603017","636540560877812835","421907554XEKHLD2KEUH4","Visa","USD","3.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184773220366953403083","636540561217122739","421918821XEKE1D2I30XJ","Visa","USD","11.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184773890766679603053","636540561887851619","421913355XEKDQD2HSERZ","Visa","USD","16.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184775496426851703092","636540563493714063","421922122XEKE4D2I32ZQ","Visa","USD","6.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184777748066814903016","636540565745656003","421917429XEKHGD2KCMS5","American Express","USD","3.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184777757386815403016","636540565755216917","421918636XEKHXD2KFXWS","Visa","USD","16.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184778566606855603016","636540566564583933","421933703XEKI0D2KIMEA","Visa","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184778735946426003020","636540566734512333","421922921XEKI5D8YSSBT","Visa","USD","8.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184779738336374503069","636540567736025399","421900190XEKI8D8YSUL6","Visa","USD","7.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184780110416532703065","636540568108647129","421905862XEKHZD2KIPJK","Visa","USD","5.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184780877566509403020","636540568875932451","421898978XEKIXD2KVU6P","American Express","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184782616206156903060","636540570613909343","421898184XEKE6D2I3780","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184782713926161003060","636540570711637705","421926312XEKI2D2KIKDJ","Visa","USD","7.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184783086446174903060","636540571083946923","421933313XEKE7D2L5JJV","Visa","USD","3.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184783685726255903076","636540571683979729","421916627XEKIMD2KVRLF","Visa","USD","13.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184784890146223703094","636540572888381445","421907187XEKIJD2KU0IH","Discover","USD","4.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184786039776482603017","636540574036726321","421915357XEKECD2L5HZD","Visa","USD","10.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184786265526489803017","636540574262809221","421935208XEKDSD2HSJ9D","Visa","USD","4.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184786475506496203017","636540574471801621","421921128XEKHHD2KCJ9M","Visa","USD","14.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184788507316388403075","636540576504662883","421921131XEKHHD2KCJDU","Visa","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184789340166344703067","636540577336218251","421916634XEKIMD2KVRYQ","Visa","USD","17.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184790448306489203064","636540578445046742","421904575XEKEBD2L5KSK","American Express","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184793693856679503088","636540581691460780","421898986XEKIXD2KVV0E","Visa","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184793881026684503088","636540581879072256","421911467XEKIYD2KW0XK","Discover","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184795131966369303077","636540583129390553","421930315XEKEHD2IBNMX","Visa","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184795763626390803077","636540583760157816","421923736XEKITD2KVIGZ","Visa","USD","3.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184796382726637603057","636540584379424370","421927024XEKHID2KCKOW","MasterCard","USD","5.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184797249896603403067","636540585246285411","421918646XEKHXD2KFZ5U","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184797483266223003091","636540585480640113","421937909XEKL4D2KIP62","Visa","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184797918216892003093","636540585914548496","421937307XEKL9D95GS3L","Visa","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184798623366915803093","636540586621410039","421929827XEKE3D2I35D2","MasterCard","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184799062026696903094","636540587059715698","421926243XEKDVD2HSJM1","Visa","USD","12.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184799794656595503016","636540587792177969","421900591XEKHTD2KG8LB","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184800257286123703059","636540588255096135","421942301XEKIRD2KVT27","Visa","USD","5.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184800486996131403059","636540588484450645","421904976XEKI3D2KILJ5","Visa","USD","3.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184802303846969603062","636540590301869765","421906768XEKL8D2KVWE0","MasterCard","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184807772126830903052","636540595768689845","421904599XEKEBD2L5LT9","MasterCard","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184808104616843003052","636540596102778099","421941205XEKHUD2KG920","Visa","USD","3.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184809057936035203082","636540597055712237","421923453XEKIAD2KTD0U","Visa","USD","10.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184811118856239103076","636540599116980138","421942806XEKHWD2KG9ZO","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184812179716057003016","636540600177378858","421906090XEKDWD2HSKA5","MasterCard","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184812649916139503078","636540600647426204","421933327XEKE7D2L5LBV","Visa","USD","13.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184813266846149703021","636540601263286545","421908767XEKDYD2HOPVG","Visa","USD","10.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184817998126706303019","636540605995425477","421928231XEKEOD2IBNHV","Visa","USD","3.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184818455226586603074","636540606450599205","421924249XEKL6D2KU13X","Visa","USD","5.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184821802816488603085","636540609800630817","421905882XEKHZD2KIS0R","MasterCard","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184823150056837603083","636540611148130802","421942612XEKEGD2IBQIL","American Express","USD","3.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184823293216842303083","636540611291402925","421904293XEKIHD2KU3LR","Visa","USD","3.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184823639426853803083","636540611637469246","421942517XEKHCD2KCPQE","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184823752576857803083","636540611749036030","421942414XEKIPD2KVNS9","MasterCard","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184824610846566303024","636540612608554922","421937319XEKL9D95GTPV","Visa","USD","17.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184824656376568003024","636540612653839864","421937321XEKL9D95GTQ0","Visa","USD","3.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184824667456568803024","636540612665441872","421916652XEKIMD2KVU4Y","MasterCard","USD","14.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184824734546571003024","636540612732329206","421926331XEKI2D2KIN15","MasterCard","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184824978126578403024","636540612975756522","421932123XEKI6D2KTC19","American Express","USD","3.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184825675876030503071","636540613672684430","421923061XEKHFD2KCQAL","Visa","USD","3.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184826044836403303061","636540614043058573","421922959XEKI5D8YSVDO","Visa","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184826445786745503073","636540614441643178","421942812XEKHWD2KGB2E","MasterCard","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184826450646121503059","636540614446428518","421942419XEKIPD2KVNZK","MasterCard","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184826739386811603064","636540614735004052","421926743XEKIED2KTZFD","MasterCard","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184826874086225803065","636540614872255416","421948704XEKIJD2KU35U","Visa","USD","3.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184827016686230303065","636540615014887846","421927245XEKEDD2L5LLC","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184827555856039003019","636540615553531576","421906288XEKISD2KVRHP","MasterCard","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184829137876504603061","636540617135135594","421933723XEKI0D2KIPPW","Visa","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184831401156015203086","636540619398611222","421907596XEKHLD2KEY8N","MasterCard","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184832061086913703022","636540620058396156","421941219XEKHUD2KGAM9","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184832298466070903066","636540620295081782","421929842XEKE3D2I37HW","MasterCard","USD","3.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184833596826970303092","636540621594655003","421906292XEKISD2KVRWP","Visa","USD","10.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184834325066272403019","636540622322393858","421946714XEKHTD2KGAUX","Visa","USD","20.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184837722376232403070","636540625720001222","421927951XEKDUD2HSL9O","Visa","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184837955676274803087","636540625953232834","421891797XEKDRD2HSMSE","MasterCard","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184838558976131103022","636540626556748952","421953413XEKHLD2KEYSD","Visa","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184838617716133403022","636540626615120334","421950110XEKE5D2I355H","Visa","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184838788776139803022","636540626786750629","421926953XEKHND2KEZQ5","MasterCard","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184840557376068303049","636540628553534927","421942629XEKEGD2IBRUR","American Express","USD","18.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184840871296079903049","636540628868247038","421927258XEKEDD2L5MQE","American Express","USD","20.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184841026696085603049","636540629025102619","421954011XEKIHD2KU50Q","Visa","USD","1.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184842959716381903064","636540630956983758","421922365XEKIBD2KTDXJ","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184843116716387403064","636540631114698304","421917686XEKI1D2KIPTV","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184843292896393903064","636540631289796123","421941738XEKIOD2KVWPL","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184843644326407703064","636540631642565272","421939357XEKEID2IBRMZ","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184845562846667303019","636540633560284014","421929961XEKHQD2KF0TI","Visa","USD","3.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184846581006691103090","636540634578275790","421933174XEKHRD2KEZHA","Visa","USD","18.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184847517556077903054","636540635515677012","421935094XEKHAD2KCOHH","Visa","USD","4.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184848672586125403054","636540636670200997","421955913XEKELD2IBT7G","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184848829426131103054","636540636827685502","421934385XEKEND2IBRC4","American Express","USD","6.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184850866136686903064","636540638863376433","421932151XEKI6D2KTEDL","Visa","USD","30.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184856820786244303020","636540644819028789","421926499XEKICD2KTJJG","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184856945346248803020","636540644942226879","421929882XEKE3D2I39OE","MasterCard","USD","3.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184857475116714003016","636540645473337872","421954729XEKIWD2KW4U3","MasterCard","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184858733866035803087","636540646729206727","421951365XEKI9D2KTICX","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184863081816113303064","636540651078947594","421953147XEKI3D2KIQB1","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184863151536115503064","636540651149660301","421956711XEKHFD2KCTD1","MasterCard","USD","11.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184864400726272003072","636540652398774232","421960406XEKIRD2KVXX7","MasterCard","USD","12.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184864507346275403072","636540652504850827","421950145XEKE5D2I37EO","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184865111936224903051","636540653109608924","421955633XEKE8D2L5QXO","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184865253696229203051","636540653252019395","421935367XEKHSD2KGDQK","Visa","USD","2.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184867112286292503051","636540655108973123","421956019XEKL3D2KIRPQ","MasterCard","USD","3.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184869393336115103021","636540657390542276","421942853XEKHWD2KGEFT","Visa","USD","3.00","ics_bill","Vital"
